/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_05562.wav|ở lại hơn tiếng rồi cô đi siêu thị mua thêm đồ ăn về nấu .|ở lại hơn tiếng rồi cô đi siêu thị mua thêm đồ ăn về nấu .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_07271.wav|sự kinh nghiệm và bản lĩnh nghề nghiệp của chu hùng hứa hẹn sẽ cho khán giả thấy một thế chột đáng gờm trong những diễn biến tiếp theo .|sự kinh nghiệm và bản lĩnh nghề nghiệp của chu hùng hứa hẹn sẽ cho khán giả thấy một thế chột đáng gờm trong những diễn biến tiếp theo .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_09996.wav|phi nhung từng chia sẻ cô đã từng yêu và sống như vợ chồng với hai người đàn ông nhưng họ đều bỏ chị mà đi .|phi nhung từng chia sẻ cô đã từng yêu và sống như vợ chồng với hai người đàn ông nhưng họ đều bỏ chị mà đi .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_03021_1.wav|theo các hộ dân nơi đây .|theo các hộ dân nơi đây .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_06345.wav|bạn thậm chí không cần phải dán đường liên kết lúc trước .|bạn thậm chí không cần phải dán đường liên kết lúc trước .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_02132_2.wav|bạn sẽ bắt đầu nhận ra những chi tiết bất thường .|bạn sẽ bắt đầu nhận ra những chi tiết bất thường .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_00281.wav|biết đọc chính là niềm vui lớn với người khuyết tật như anh .|biết đọc chính là niềm vui lớn với người khuyết tật như anh .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_12698.wav|đây là một việc không hề dễ dàng đặc biệt đối với một người có đôi tay phải gần như vô dụng như chun .|đây là một việc không hề dễ dàng đặc biệt đối với một người có đôi tay phải gần như vô dụng như chun .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_03439.wav|lại tỏ vẻ chững chạc khi biết cách chăm sóc và vỗ về em của mình .|lại tỏ vẻ chững chạc khi biết cách chăm sóc và vỗ về em của mình .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_03396_2.wav|hoặc thậm chí không trả lời .|hoặc thậm chí không trả lời .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_00476_3.wav|tiêu chảy .|tiêu chảy .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_02182.wav|thấu hiểu những khó khăn đó chúng tôi xin đồng hành cùng chia sẻ công việc đó với gia đình doanh nghiệp bạn bằng gói dịch vụ .|thấu hiểu những khó khăn đó chúng tôi xin đồng hành cùng chia sẻ công việc đó với gia đình doanh nghiệp bạn bằng gói dịch vụ .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_05650_3.wav|được tự do trong giờ giấc và luôn có sự hỗ trợ nếu cần sẽ là một điều thú vị .|được tự do trong giờ giấc và luôn có sự hỗ trợ nếu cần sẽ là một điều thú vị .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_11523.wav|có thân dài và mảnh khảnh rau cần tây trông giống hệt những đoạn xương và nó cũng đặc biệt tốt cho hệ xương của con người .|có thân dài và mảnh khảnh rau cần tây trông giống hệt những đoạn xương và nó cũng đặc biệt tốt cho hệ xương của con người .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_09467.wav|tập thể dục vận động cơ thể không chỉ giúp bạn tránh được các vấn đề về bệnh tim tiểu đường mà còn có tác động đến bệnh trĩ .|tập thể dục vận động cơ thể không chỉ giúp bạn tránh được các vấn đề về bệnh tim tiểu đường mà còn có tác động đến bệnh trĩ .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_07291.wav|bức xúc trước lời tuyên bố cấm cửa trấn thành của giám đốc đài truyền hình vĩnh long cát phượng đã lên tiếng .|bức xúc trước lời tuyên bố cấm cửa trấn thành của giám đốc đài truyền hình vĩnh long cát phượng đã lên tiếng .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_00242.wav|uất ức đến tận cố hà bỏ về không làm gì được .|uất ức đến tận cố hà bỏ về không làm gì được .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_05995.wav|có những trường hợp khác do không vượt qua được định kiến khắt khe của xã hội hay ngăn cấm của gia đình nên đã quyết định thực hiện xóa xăm .|có những trường hợp khác do không vượt qua được định kiến khắt khe của xã hội hay ngăn cấm của gia đình nên đã quyết định thực hiện xóa xăm .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_02391_1.wav|nam giới thường xuyên tập hít đất sẽ dẻo dai .|nam giới thường xuyên tập hít đất sẽ dẻo dai .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_08482.wav|hãy sử dụng hà thủ ô đỏ nguồn dược liệu tự nhiên rất tốt cho sức khỏe bổ máu đẹp da giúp tóc đen trở lại .|hãy sử dụng hà thủ ô đỏ nguồn dược liệu tự nhiên rất tốt cho sức khỏe bổ máu đẹp da giúp tóc đen trở lại .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_06974.wav|thuốc có thể gây ra chứng bỏng thực quản và nhường chỗ cho chất độc xâm nhập vào phổi .|thuốc có thể gây ra chứng bỏng thực quản và nhường chỗ cho chất độc xâm nhập vào phổi .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_01520_2.wav|phân hủy thức ăn .|phân hủy thức ăn .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_01967.wav|một trọng những nguyên tố quyết định rộng rãi tới hiệu quả niềng răng là việc theo dõi và điều chỉnh lực kéo thường xuyên hay không .|một trọng những nguyên tố quyết định rộng rãi tới hiệu quả niềng răng là việc theo dõi và điều chỉnh lực kéo thường xuyên hay không .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_02493.wav|có được điều mình cần là bàn thắng bằng một tình huống cố định tiếp theo .|có được điều mình cần là bàn thắng bằng một tình huống cố định tiếp theo .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_03351_1.wav|đây là lần tắm nắng trên phố hiếm hoi của mẫu siêu xe này và vì thế .|đây là lần tắm nắng trên phố hiếm hoi của mẫu siêu xe này và vì thế .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_00286_3.wav|thậm chí leo qua các vách đá để có thể khám phá hang động .|thậm chí leo qua các vách đá để có thể khám phá hang động .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_04507_3.wav|vui tươi của những đêm hát hội thì khán giả vẫn cứ nên dành tình cảm .|vui tươi của những đêm hát hội thì khán giả vẫn cứ nên dành tình cảm .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_13903.wav|tự hào của đội tuyển mình các tay đua hăng hái bước vào cuộc đua với đầy sự xung sức .|tự hào của đội tuyển mình các tay đua hăng hái bước vào cuộc đua với đầy sự xung sức .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_10861.wav|thanh lý bàn ghế văn phòng tại cầu giấy giá rẻ nhất .|thanh lý bàn ghế văn phòng tại cầu giấy giá rẻ nhất .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_13207.wav|trước khi quay đạo diễn có duyệt trước trang phục của diễn viên .|trước khi quay đạo diễn có duyệt trước trang phục của diễn viên .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_04080_3.wav|chưa biết ngày nào đón học trò trở lại .|chưa biết ngày nào đón học trò trở lại .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_00947_2.wav|do lửa bén nhanh nên đồ đạc phía trong đã bị thiêu rụi .|do lửa bén nhanh nên đồ đạc phía trong đã bị thiêu rụi .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_07370.wav|giả danh phụ huynh đón con để ăn cắp tài sản trong sân trường .|giả danh phụ huynh đón con để ăn cắp tài sản trong sân trường .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_05908.wav|là đất hải sản nhưng một trong những quán ăn được khuyên ghé đến khi đến quy nhơn nhiều chính là gà sáu cao .|là đất hải sản nhưng một trong những quán ăn được khuyên ghé đến khi đến quy nhơn nhiều chính là gà sáu cao .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_01063_2.wav|mà tôi còn phải mang vác rất nhiều thứ trên người .|mà tôi còn phải mang vác rất nhiều thứ trên người .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_02954_1.wav|tôi tự nhủ không được suy nghĩ nhiều .|tôi tự nhủ không được suy nghĩ nhiều .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_05805_1.wav|mùi hương hoa hồng lưu hương thơm mát .|mùi hương hoa hồng lưu hương thơm mát .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_01121.wav|cửa sổ trên máy bay luôn không thẳng hàng với ghế ngồi? lý do là.|cửa sổ trên máy bay luôn không thẳng hàng với ghế ngồi lý do là .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_06563.wav|cấp chứng chỉ hoàn thành khoá học cho những học viên có nộp bài kiểm tra tay .|cấp chứng chỉ hoàn thành khoá học cho những học viên có nộp bài kiểm tra tay .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_01829.wav|những hệ thống con lăn nhằm váng vất chước hợp lí sẽ tăng năng suất lao động song song giải phóng đơn phần lực cần lao thứ con người .|những hệ thống con lăn nhằm váng vất chước hợp lí sẽ tăng năng suất lao động song song giải phóng đơn phần lực cần lao thứ con người .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_04330.wav|tủ lạnh sửa chữa tủ lạnh không lạnh không đông đá không xả tuyết ngăn dưới yếu lạnh xì giàn .|tủ lạnh sửa chữa tủ lạnh không lạnh không đông đá không xả tuyết ngăn dưới yếu lạnh xì giàn .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_05255.wav|không gây bất kỳ tổn thương nào tới niêm mạc hay kết mạc đôi mắt của bạn luôn được đảm bảo an toàn nhất .|không gây bất kỳ tổn thương nào tới niêm mạc hay kết mạc đôi mắt của bạn luôn được đảm bảo an toàn nhất .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_08347.wav|đây là cơ sở quyết định để bạn giải đáp câu hỏi học phun xăm thẩm mỹ ở đâu tốt .|đây là cơ sở quyết định để bạn giải đáp câu hỏi học phun xăm thẩm mỹ ở đâu tốt .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_06511.wav|bộ trưởng y tế thừa nhận có tình trạng con sâu làm rầu nồi canh .|bộ trưởng y tế thừa nhận có tình trạng con sâu làm rầu nồi canh .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_05513.wav|bên ngoài khu vườn ngoài hàng rào cây hoa còn có những lối đi được lát gỗ .|bên ngoài khu vườn ngoài hàng rào cây hoa còn có những lối đi được lát gỗ .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_14410.wav|có một điều đáng nói hơn là sự trùng hợp đến kỳ lại giữa chấn thương của .|có một điều đáng nói hơn là sự trùng hợp đến kỳ lại giữa chấn thương của .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_02716.wav|bằng kiều né tránh câu hỏi về tin đồn chia tay dương mỹ linh .|bằng kiều né tránh câu hỏi về tin đồn chia tay dương mỹ linh .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_01113_1.wav|còn á hậu lệ hằng khoe chân dài .|còn á hậu lệ hằng khoe chân dài .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_04264.wav|trong thời gian dài cũng là nguyên nhân chảy máu dạ dày .|trong thời gian dài cũng là nguyên nhân chảy máu dạ dày .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_00137.wav|chuẩn mực đạo đức cán bộ chưa được quan tâm dẫn đến rủi ro trong việc cho vay .|chuẩn mực đạo đức cán bộ chưa được quan tâm dẫn đến rủi ro trong việc cho vay .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_01000_1.wav|tình trạng da đầu bị khô thường xảy ra khi thời tiết hanh khô .|tình trạng da đầu bị khô thường xảy ra khi thời tiết hanh khô .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_12990.wav|ấn tượng đầu tiên với phái đẹp lại chính là hình thức bề ngoài vì thế bạn đừng xem nhẹ vấn đề này .|ấn tượng đầu tiên với phái đẹp lại chính là hình thức bề ngoài vì thế bạn đừng xem nhẹ vấn đề này .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_08603.wav|bên cạnh đó nếu bạn là người có khứu giác và vị giác nhạy bén thử một chút mật ong cũng là một ý tưởng tốt .|bên cạnh đó nếu bạn là người có khứu giác và vị giác nhạy bén thử một chút mật ong cũng là một ý tưởng tốt .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_08478.wav|hiện nay trên thị trường xuất hiện nhiều loại pin sạc dự phòng có giá chỉ vài chục nghìn đến vài trăm nghìn đồng tùy từng dung lượng .|hiện nay trên thị trường xuất hiện nhiều loại pin sạc dự phòng có giá chỉ vài chục nghìn đến vài trăm nghìn đồng tùy từng dung lượng .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_05601.wav|để giúp độc giả có thể hiểu thêm về quy trình lọc máu cho bệnh nhân suy thận mãn tính trong khuôn khổ bài viết này .|để giúp độc giả có thể hiểu thêm về quy trình lọc máu cho bệnh nhân suy thận mãn tính trong khuôn khổ bài viết này .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_07912.wav|chính vì vậy bạn hãy áp dụng phương pháp trị bệnh tiểu đường với quả bơ mà chúng tôi gợi ý trên đây để có .|chính vì vậy bạn hãy áp dụng phương pháp trị bệnh tiểu đường với quả bơ mà chúng tôi gợi ý trên đây để có .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_01830.wav|thông tin công ty tại xã liên hồng huyện gia lộc hải dương .|thông tin công ty tại xã liên hồng huyện gia lộc hải dương .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_03329.wav|đặc biệt mặt cổ và ngực nàng sẽ đỏ và hồng hào hơn .|đặc biệt mặt cổ và ngực nàng sẽ đỏ và hồng hào hơn .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_00599_3.wav|nó bay lên được cành thứ hai .|nó bay lên được cành thứ hai .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_12510.wav|ư và các đơn vị tổ chức tại hà nội và nhiều địa phương trên cả nước .|ư và các đơn vị tổ chức tại hà nội và nhiều địa phương trên cả nước .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_04216_1.wav|một chất vải tốt theo đó sẽ giúp cho áo khi may xong sở hữu được độ mềm .|một chất vải tốt theo đó sẽ giúp cho áo khi may xong sở hữu được độ mềm .
